vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
4,0,2,30.029,0,10.4825,-3.574913,0,-1.947855,4,4,4
3,1,4,21.01043,85.61982,31.4675,-2.435541,-3.73669,-3.802595,4,4,4
2,3,0,9.80776,31.55802,0,-1.148333,-1.52197,0,4,4,4
2,2,0,70.83638,20.32048,0,-2.95903,-2.099962,0,4,4,4
2,1,0,42.93416,21.78607,0,-1.418234,-2.59349,0,4,4,1
2,0,1,51.24419,0,97.10116,-2.431522,0,-2.95728,1,4,1
2,0,1,30.56795,0,64.03403,-1.34035,0,-1.177622,1,1,1
2,0,4,10.03325,0,19.28806,-1.952059,0,-3.172775,1,1,4
2,1,0,75.60505,10.80005,0,-3.75273,-3.73799,0,4,1,1
4,0,0,11.52258,10000,0,-1.116821,10000,0,1,4,0
1,2,0,61.09572,10.14052,0,-3.989958,-1.976744,0,0,1,1
2,1,4,20.43236,84.10978,11.17988,-3.831907,-1.893671,-2.70243,1,0,4
3,1,4,21.19923,11.00728,42.8095,-2.320095,-1.919903,-3.269217,4,1,1
1,2,0,84.61139,20.31192,0,-1.67799,-3.653826,0,1,4,1
3,0,2,19.82783,0,9.79365000000001,-2.801125,0,-2.486685,1,1,4
2,2,1,10.45928,63.58753,41.54127,-1.903755,-2.588097,-3.114046,4,1,4
4,2,2,10.55772,31.6294,82.32505,-3.51435,-3.605696,-3.791853,4,4,4
2,1,4,71.42033,40.79295,9.72721999999999,-3.816938,-3.907082,-2.851099,4,4,1
0,4,3,10000,29.98528,10.59809,10000,-2.43935,-3.646894,1,4,3
1,0,3,11.26192,0,22.31392,-1.69374,0,-2.651678,3,1,4
4,0,1,31.41719,0,42.06522,-2.777267,0,-2.194118,4,3,1
1,4,0,65.60207,21.33668,0,-1.628143,-1.165945,0,1,4,1
3,0,0,20.75575,10000,0,-3.270956,10000,0,1,1,0
3,3,1,20.07904,10.79872,81.06857,-3.383404,-1.3915,-3.592691,0,1,4
3,3,0,10.96849,33.33869,10000,-2.139,-2.247284,10000,4,0,2
3,0,1,31.23029,0,9.86785,-1.321182,0,-3.410048,2,4,1
2,3,2,32.35206,10.24886,21.54215,-2.177662,-3.486292,-1.892305,1,2,1
4,0,3,20.34022,10000,61.01226,-2.82195,10000,-3.012323,1,1,4
4,3,1,20.86336,31.47669,41.28204,-1.144249,-1.65997,-2.936197,4,1,4
3,0,2,22.0437,0,32.76234,-3.94942,0,-3.445036,4,4,4
1,3,0,71.22349,31.23065,0,-3.49496,-3.736803,0,4,4,1
0,2,4,10000,10.4295,20.70072,10000,-2.075207,-2.18818,1,4,1
4,1,1,21.82083,92.32408,62.60568,-3.41826,-3.370962,-3.97563,1,1,1
2,2,2,10.29332,19.57959,30.57522,-1.521955,-3.779472,-1.23686,1,1,4
5,3,1,10.61295,44.72959,65.16547,-3.908861,-1.29474,-2.426527,4,1,4
3,0,2,20.32445,0,9.76291000000001,-3.419657,0,-2.735489,4,4,1
0,0,3,10000,0,20.0389,10000,0,-1.25205,1,4,1
6,0,0,10.39961,10000,0,-3.648436,10000,0,1,1,0
2,2,0,10.82585,41.9562,0,-3.198376,-2.469082,0,0,1,4
2,4,2,19.52135,9.98661999999999,82.21494,-3.495317,-1.09132,-1.458534,4,0,4
2,2,3,20.42441,11.01277,30.67668,-2.716564,-3.642933,-3.640781,4,4,4
2,0,2,41.49127,0,73.32861,-3.146736,0,-3.519894,4,4,4
5,0,1,11.23111,0,72.92612,-2.53363,0,-3.04823,4,4,4
2,2,4,9.7106,82.67817,19.58075,-3.470768,-3.520979,-3.99665,4,4,4
3,1,3,21.14278,63.50732,10.68892,-2.986448,-2.495205,-1.087814,4,4,4
6,1,1,10.88518,32.50176,21.74899,-1.284113,-1.843208,-1.406588,4,4,4
2,2,3,42.86757,53.67568,9.84,-2.179686,-2.472416,-3.668251,4,4,1
2,2,1,42.29765,20.92423,9.90405000000001,-1.65248,-1.486324,-3.599817,1,4,1
2,1,3,9.66834,30.8093,51.79235,-2.1789,-2.342754,-2.596148,1,1,4
1,3,0,79.73798,9.97292000000002,0,-2.800592,-1.532476,0,4,1,1
6,0,1,9.44961999999998,0,80.86475,-3.730022,0,-3.448576,1,4,4
2,0,4,19.54416,0,9.84468000000001,-2.201427,0,-1.631384,4,1,4
4,1,2,11.98519,77.39215,23.64767,-1.00768,-2.965761,-1.564137,4,4,4
3,0,2,9.75879000000001,0,40.44635,-1.725035,0,-2.766497,4,4,2
2,0,4,20.92592,0,10.96616,-1.915756,0,-3.742443,2,4,4
2,3,3,64.52466,21.59268,10.18034,-1.150082,-2.464968,-1.932327,4,2,1
0,2,3,10000,30.79265,10.51772,10000,-1.5908,-2.98241,1,4,1
1,0,2,52.56168,0,21.70029,-1.535831,0,-1.247084,1,1,1
2,0,2,51.14062,0,73.13323,-2.556522,0,-2.491617,1,1,1
1,3,2,81.27252,51.95617,11.26715,-3.270597,-2.82647,-1.89351,1,1,1
2,3,3,10.85899,31.57483,22.37077,-3.63836,-3.488295,-1.495087,1,1,4
0,0,3,10000,0,53.75532,10000,0,-2.79928,4,1,1
1,1,6,82.31572,92.25342,9.34714,-3.70416,-2.738285,-3.00573,1,4,1
3,1,0,21.0156,81.94849,0,-2.92283,-3.991505,0,1,1,4
3,0,3,65.20533,0,32.46252,-2.80589,0,-2.623632,4,1,1
2,3,1,9.71908000000002,19.66334,71.29617,-1.773312,-1.517544,-2.490402,1,4,2
1,1,0,64.24017,11.22363,0,-3.648712,-2.053732,0,2,1,1
2,5,1,21.07515,32.06726,10.21596,-1.942928,-3.045979,-1.74939,1,2,4
3,1,3,42.95082,53.32478,21.7412,-3.37318,-3.25725,-1.01763,4,1,4
1,3,0,82.88453,9.87125,0,-1.512203,-2.175331,0,4,4,1
4,0,0,19.84219,10000,0,-1.982044,10000,0,1,4,0
1,4,3,97.45589,21.76735,11.41127,-3.304558,-2.618158,-1.920786,0,1,1
5,0,0,10.01042,0,10000,-3.281456,0,10000,1,0,2
0,2,3,10000,9.44086999999999,19.46494,10000,-3.15182,-1.150448,2,1,1
1,0,2,41.68634,0,10.55939,-1.088268,0,-1.744959,1,2,1
3,1,0,41.01348,71.89892,10000,-2.122458,-2.415766,10000,1,1,1
3,3,2,31.07829,40.64463,9.46800999999999,-2.660147,-2.946358,-2.494072,1,1,4
2,0,2,9.97909000000001,0,41.23278,-3.18267,0,-1.85214,4,1,4
5,2,0,9.93806000000001,29.94184,10000,-3.194836,-1.929611,10000,4,4,2
3,3,0,21.19766,11.42349,0,-2.785542,-1.328974,0,2,4,4
2,1,0,41.10692,19.45786,0,-1.267769,-2.685987,0,4,2,1
2,0,3,30.58566,0,11.39033,-3.845413,0,-1.597265,1,4,1
0,0,2,10000,0,62.52987,10000,0,-2.827198,1,1,1
2,5,0,9.65142,19.07895,10000,-3.479605,-3.858341,10000,1,1,4
3,2,2,30.99673,10.176,20.43475,-3.993938,-2.056543,-1.325832,4,1,4
0,4,4,10000,41.51822,21.4204,10000,-2.042791,-1.720804,4,4,1
1,3,1,86.97543,31.34747,76.33304,-3.33916,-1.831745,-2.311821,1,4,1
2,3,3,53.03064,10.51683,32.57355,-2.643398,-3.522427,-2.141047,1,1,1
1,2,2,29.89412,69.73276,20.10596,-3.168095,-1.970106,-2.652813,1,1,4
3,1,2,20.60954,84.40135,10.58984,-3.090452,-2.33139,-2.541702,4,1,4
1,5,3,73.12651,10.33763,20.87834,-3.831324,-2.424719,-2.150148,4,4,1
3,1,0,30.00726,92.52621,0,-3.773666,-3.02078,0,1,4,4
1,3,3,19.94974,10.63345,31.19632,-2.957478,-3.52371,-3.015291,4,1,4
3,0,3,10.80734,0,40.76909,-3.683126,0,-1.526354,4,4,4
1,0,1,82.13545,0,31.17195,-2.987394,0,-1.443092,4,4,1
1,2,3,54.17481,11.27813,33.19638,-1.642242,-2.548466,-1.533133,1,4,1
2,2,0,11.47876,42.0335,0,-1.95442,-1.620157,0,1,1,4
2,3,2,42.14641,21.74932,10.42434,-1.396185,-3.009146,-3.454851,4,1,1
4,0,0,10.20619,10000,0,-2.76601,10000,0,1,4,0
4,0,0,20.497,0,10000,-2.044178,0,10000,0,1,2
6,2,0,11.3843,22.05264,0,-1.559713,-2.340605,0,2,0,0
1,3,3,30.86184,63.4497,20.95394,-2.8127,-3.427618,-1.349493,0,2,4
1,2,4,20.93753,75.76536,9.87154999999999,-1.760553,-2.88402,-3.578129,4,0,1
1,2,0,33.56638,11.52756,0,-1.395641,-1.9502,0,1,4,1
4,1,0,30.9792,94.26262,10000,-1.426949,-3.169333,10000,1,1,2
5,2,2,10.37971,42.60682,21.25741,-3.435125,-3.154055,-2.891468,2,1,4
5,0,2,21.29792,0,9.84474,-1.957277,0,-3.269243,4,2,4
3,0,4,52.58536,0,20.75155,-1.554285,0,-1.2759,4,4,1
2,0,1,21.68514,0,86.45005,-1.189907,0,-1.961767,1,4,4
0,0,2,10000,0,30.15157,10000,0,-3.823545,4,1,1
4,0,2,10.79644,0,20.59358,-1.952095,0,-3.157108,1,4,4
1,4,3,21.86228,42.96727,11.79749,-1.499825,-3.242603,-1.494461,4,1,1
5,3,1,32.98999,11.26099,22.51448,-3.460367,-2.237299,-1.647572,1,4,1
2,1,0,20.96933,31.13056,0,-2.419828,-3.835629,0,1,1,1
1,0,4,20.71354,0,32.62078,-2.27993,0,-1.234653,1,1,4
2,4,0,20.81468,10.18949,0,-2.727001,-3.480225,0,4,1,4
1,1,0,30.26025,49.99379,0,-2.689186,-3.26122,0,4,4,1
2,2,1,41.29387,20.68484,52.06608,-3.305801,-3.948868,-1.160854,1,4,1
2,4,0,52.0113,30.64418,0,-1.784452,-1.816525,0,1,1,1
5,1,3,11.88868,52.93286,31.91218,-1.187094,-1.14648,-2.197895,1,1,0
3,0,3,20.25046,0,9.68943999999999,-2.68467,0,-2.452576,0,1,4
2,2,0,9.34129000000002,31.66972,0,-2.884352,-3.234041,0,4,0,4
3,3,2,64.94666,22.41689,43.38872,-1.271023,-1.37206,-3.14394,4,4,1
3,1,1,20.79387,86.78326,11.46778,-3.957691,-1.010986,-1.109783,1,4,4
1,3,0,82.71946,10.49781,0,-3.320385,-2.202276,0,4,1,1
2,3,0,20.88113,40.89906,0,-3.440395,-3.869698,0,1,4,4
1,0,2,20.27642,0,40.04654,-3.362461,0,-2.989506,4,1,1
2,0,2,10.21979,0,30.1098,-1.240946,0,-1.785734,1,4,4
4,0,2,21.58443,0,62.76678,-2.441757,0,-2.819988,4,1,4
4,3,2,20.54503,10.02294,32.38551,-3.81455,-1.00126,-1.058285,4,4,1
2,3,1,20.78702,43.51262,10.40967,-1.944176,-1.649189,-2.400099,1,4,4
3,2,3,21.73094,43.43728,10.95092,-2.0473,-3.375744,-3.285582,4,1,1
2,2,2,54.34621,32.58165,21.65349,-1.251032,-1.515505,-2.663832,1,4,1
1,3,4,82.24132,31.77804,21.65223,-3.824833,-2.320522,-1.4038,1,1,1
3,1,0,9.37880999999999,52.1312,0,-3.467087,-1.134975,0,1,1,0
1,0,4,94.84147,10000,10.531,-2.602476,10000,-1.822763,0,1,1
0,0,3,10000,0,10.72864,10000,0,-3.031374,1,0,1
3,0,3,21.61847,0,10.46708,-2.256569,0,-3.411264,1,1,4
1,4,3,95.45704,31.80272,10.34402,-2.691,-2.720562,-3.390285,4,1,1
2,2,2,20.47041,41.37685,62.5889,-2.577374,-3.776945,-3.543663,1,4,4
3,2,1,20.32329,10.83629,84.2728,-3.907286,-3.702412,-3.766901,4,1,4
2,3,1,20.95336,64.27182,32.04953,-2.72519,-3.630413,-2.138912,4,4,4
2,0,1,9.61378000000002,0,19.85983,-1.983393,0,-3.090857,4,4,4
3,4,0,20.75113,9.85492000000002,0,-2.78871,-2.566206,0,4,4,1
1,0,2,84.14431,0,31.86488,-1.628551,0,-3.019344,1,4,1
0,6,2,10000,22.49536,11.78588,10000,-3.934069,-1.028954,1,1,1
1,1,6,41.73013,31.1237,10.55336,-2.171675,-1.54038,-3.779745,1,1,1
3,3,1,21.0441,41.86572,95.77718,-1.3298,-2.75933,-2.041744,1,1,4
3,1,3,61.64871,18.4299,9.27493000000001,-2.003971,-3.726143,-3.08444,4,1,1
2,3,0,54.70744,33.37667,0,-1.821058,-1.284883,0,1,4,1
2,0,4,9.92995000000002,10000,30.03078,-2.065765,10000,-3.57501,1,1,0
2,1,2,31.81582,72.39247,11.59268,-2.154636,-3.516289,-1.12387,0,1,1
3,2,2,42.45099,10.19983,62.29569,-1.286547,-3.048882,-3.321829,1,0,1
4,0,0,31.16436,0,10000,-3.978113,0,10000,1,1,2
2,2,3,10.93556,53.02875,21.5892,-3.449362,-2.912685,-2.709929,2,1,4
2,2,4,42.89693,53.24269,10.3197,-3.525352,-2.877224,-3.827452,4,2,1
2,3,0,42.61495,31.38356,0,-1.836765,-3.928492,0,1,4,1
2,4,2,31.756,10.47133,52.15196,-3.969393,-2.666033,-1.73849,1,1,4
1,3,1,69.84746,19.99736,80.45367,-3.909777,-1.167578,-1.932144,4,1,1
3,0,0,61.18907,10000,0,-1.287157,10000,0,1,4,1
1,4,3,20.1047,30.33389,9.19463999999999,-2.538557,-1.295532,-3.921104,1,1,4
1,4,0,29.32746,39.98074,0,-1.574324,-1.033453,0,4,1,4
3,1,4,21.84661,10.38236,42.90819,-1.745274,-1.147102,-1.874031,4,4,4
3,1,2,10.26335,32.98236,21.51622,-1.749624,-1.464523,-3.01107,4,4,4
2,1,2,52.9521,21.79526,42.17331,-1.844152,-2.590336,-3.126629,4,4,1
1,4,4,52.48887,10.00972,31.35902,-2.751036,-2.999792,-3.847988,1,4,1
3,4,1,19.59105,9.92836,40.21329,-2.550184,-2.125484,-3.578064,1,1,4
4,0,1,10.15175,0,95.43237,-3.582798,0,-2.321571,4,1,4
1,0,5,30.81703,10000,20.0286,-3.689644,10000,-2.354189,4,4,1
2,1,3,19.80229,92.49281,40.71854,-2.159222,-3.34489,-2.00754,1,4,4
1,3,3,20.4734,61.68736,41.20859,-1.231943,-2.876858,-2.86465,4,1,4
3,3,0,38.77658,9.12044,0,-3.171,-3.986639,0,4,4,1
4,2,2,10.1902,75.88729,20.84432,-2.550863,-1.278278,-2.302977,1,4,4
1,2,2,62.19324,81.57313,20.14433,-2.639511,-3.854177,-2.714958,4,1,1
1,3,0,31.20234,20.67537,10000,-2.13136,-2.052841,10000,1,4,1
4,2,0,53.5996,11.30909,10000,-3.355066,-2.238272,10000,1,1,1
1,4,0,31.70924,41.45115,10000,-1.991724,-1.765192,10000,1,1,1
2,3,3,21.77409,42.52389,33.06849,-2.016684,-3.583557,-1.018116,1,1,4
2,0,1,41.95511,0,10.11044,-2.048304,0,-2.640965,4,1,1
2,3,0,32.46104,10.9803,0,-1.43289,-2.333405,0,1,4,1
3,2,2,34.41542,22.64191,11.23041,-1.074396,-1.352552,-1.75033,1,1,1
1,4,2,64.37209,10.07331,32.23548,-1.743715,-3.985779,-2.928122,1,1,1
0,3,4,10000,21.73897,11.84603,10000,-1.011015,-1.426758,1,1,1
1,3,0,50.51358,9.80125999999999,0,-2.422342,-3.603525,0,1,1,1
3,4,0,29.46812,10.29081,0,-3.47526,-3.89434,0,1,1,4
0,0,6,10000,0,31.4516,10000,0,-1.554285,4,1,1
5,2,0,10.36149,30.43148,10000,-2.353582,-2.230417,10000,1,4,2
1,1,1,73.2671,11.56214,83.68504,-1.35237,-2.31285,-1.529264,2,1,1
1,3,1,80.42458,9.57420000000002,39.31625,-2.48966,-2.620153,-3.94124,1,2,1
3,3,0,32.06553,20.7554,0,-2.426691,-1.0557,0,1,1,1
0,4,0,10000,30.46014,0,10000,-1.61169,0,1,1,1
2,1,2,33.43358,75.87419,10.83733,-2.422426,-2.323542,-2.201824,1,1,4
4,3,0,10.89923,54.514,0,-2.015306,-1.460964,0,4,1,4
1,2,3,31.68,41.88128,9.34921,-2.740208,-1.634205,-3.477043,4,4,4
4,2,0,10.56459,20.26023,0,-2.21106,-3.598568,0,4,4,0
1,3,2,42.10881,11.22493,21.95261,-3.860437,-2.943878,-2.884398,0,4,1
2,0,5,40.23855,10000,30.14822,-2.133911,10000,-2.204315,1,0,1
4,0,2,10.64504,0,41.35092,-2.232702,0,-3.792414,1,1,4
4,1,2,19.84878,89.90708,50.47671,-3.894138,-1.898363,-3.317406,4,1,4
1,1,0,39.83532,62.03412,0,-3.172235,-2.114416,0,4,4,4
1,3,3,49.86429,9.94602,20.02796,-3.959406,-3.633104,-3.482151,4,4,1
4,0,1,42.35073,0,84.2316,-3.202818,0,-3.716923,1,4,2
4,1,0,11.37917,72.93048,0,-2.040897,-1.050663,0,2,1,0
1,0,2,62.75234,0,32.82152,-2.164848,0,-1.175589,0,2,1
3,4,0,10.85627,32.56766,0,-3.486221,-3.924225,0,1,0,4
3,0,0,10.19306,0,10000,-2.848797,0,10000,4,1,2
3,1,4,20.47373,40.92513,9.9511,-3.031599,-2.517235,-3.624569,2,4,4
4,2,3,9.23241999999999,60.12015,27.94194,-3.377882,-2.011347,-3.008762,4,2,4
1,1,4,73.12106,11.26898,42.89579,-3.37887,-2.117388,-1.951342,4,4,1
1,0,2,69.10238,0,19.23241,-3.094208,0,-2.810873,1,4,1
1,3,3,10.14718,31.35161,42.54023,-3.403772,-1.001984,-2.387686,1,1,4
1,3,1,75.29165,43.75815,86.43777,-2.156162,-3.468756,-3.496458,4,1,1
0,5,0,10000,19.91462,0,10000,-1.47309,0,1,4,1
3,1,3,43.97104,65.32337,11.00753,-1.588495,-1.422642,-3.277575,1,1,1
3,3,2,54.20784,33.36535,10.8685,-3.749392,-2.45097,-1.304043,1,1,1
2,5,1,9.84518,29.97473,40.48756,-2.558556,-3.84704,-1.774534,1,1,4
2,3,3,9.71652,20.0056,51.12883,-3.236542,-1.754538,-2.236788,4,1,4
4,2,1,31.79111,11.87638,21.66178,-2.849216,-1.303682,-1.314741,4,4,1
3,3,1,30.44714,72.78879,21.16385,-3.184435,-2.575462,-1.420893,1,4,4
3,3,0,11.23838,21.47083,10000,-1.56557,-3.578152,10000,4,1,4
1,3,3,31.94585,62.90076,9.85355000000001,-2.591326,-1.250298,-2.007685,4,4,4
0,5,2,10000,40.3078,9.87494999999998,10000,-2.581385,-2.481295,4,4,1
2,4,0,54.26851,11.21325,0,-2.308039,-2.646145,0,1,4,1
1,4,0,9.54407000000001,19.24695,0,-3.353119,-2.275942,0,1,1,4
4,2,0,10.57524,42.05391,0,-1.706078,-2.60736,0,4,1,0
2,0,0,32.45746,10000,0,-2.676868,10000,0,0,4,0
4,0,1,10.39487,0,64.33239,-2.31156,0,-2.405632,0,0,4
2,0,3,10.15098,0,30.27758,-1.52538,0,-2.500566,4,0,4
3,1,0,29.45276,83.73526,0,-1.756672,-1.312534,0,4,4,1
0,0,3,10000,0,10.62388,10000,0,-1.867409,1,4,1
3,0,2,10.1571,10000,73.49412,-3.95038,10000,-1.863005,1,1,0
2,1,1,20.90283,73.07118,31.61399,-3.041344,-1.435896,-3.723366,0,1,4
4,1,1,20.507,94.91038,9.58196000000001,-2.494802,-1.359999,-2.177969,4,0,4
3,0,0,21.99606,10000,0,-1.05919,10000,0,4,4,0
1,1,5,80.86847,90.50381,19.91945,-2.63092,-1.957989,-3.945318,0,4,1
2,2,2,50.86142,11.08648,30.07415,-2.990599,-2.942188,-2.133902,1,0,1
1,4,3,9.49721,29.23166,18.91587,-3.355827,-1.54058,-3.26044,1,1,4
1,3,3,64.7162,10.98076,22.07183,-1.836885,-3.635544,-3.380838,4,1,1
2,2,4,73.01828,50.47202,10.62999,-1.393936,-3.088066,-1.548409,1,4,1
0,0,1,10000,0,63.92409,10000,0,-1.342495,1,1,1
1,0,4,43.13798,0,9.52235000000002,-1.621674,0,-3.548084,1,1,4
3,2,3,21.65192,31.8612,10.75193,-2.182173,-2.845634,-2.230831,4,1,4
2,1,0,31.36811,53.5083,0,-1.818405,-2.429914,0,4,4,4
2,3,3,59.80728,9.40585000000002,30.66801,-2.909166,-3.463026,-3.171259,4,4,1
4,0,2,22.5396,0,10.91387,-1.807743,0,-2.082006,1,4,1
3,2,2,21.32662,32.03238,52.66895,-2.549736,-2.844835,-3.95296,1,1,4
4,0,1,30.99831,0,41.30432,-2.478365,0,-1.156693,4,1,4
2,0,2,10.32976,0,22.07912,-3.915813,0,-1.458677,4,4,2
4,0,3,22.64306,0,11.32246,-2.552374,0,-1.190626,2,4,4
3,3,0,20.70714,31.32567,10000,-2.58106,-3.581032,10000,4,2,2
1,0,3,62.44999,0,39.38044,-1.947596,0,-3.69152,2,4,1
3,1,2,19.62678,52.88591,9.79849999999999,-3.100677,-2.54522,-1.433306,1,2,4
1,0,2,20.28522,0,10.31155,-1.94036,0,-2.895678,4,1,4
1,3,0,52.01124,11.50395,0,-3.267015,-1.567171,0,4,4,1
1,1,0,62.23671,30.60218,0,-1.258635,-1.586346,0,1,4,1
1,1,1,73.4028,42.47979,84.67039,-3.094927,-3.79279,-1.029436,1,1,4
1,0,3,95.75367,0,64.02328,-3.648209,0,-2.028652,4,1,1
3,2,0,41.63578,64.42916,0,-2.424408,-2.080776,0,1,4,1
4,2,0,42.51694,11.37992,0,-1.39721,-2.534937,0,1,1,4
2,0,0,20.81856,0,10000,-1.933231,0,10000,4,1,2
1,0,3,84.51443,0,11.57353,-1.217997,0,-1.232622,2,4,1
1,2,0,75.38745,64.318,0,-3.491924,-2.957132,0,1,2,1
2,4,3,10.07554,20.90226,41.31416,-1.63112,-3.619738,-3.28295,1,1,4
4,0,2,21.96935,10000,54.28349,-2.345663,10000,-3.053951,4,1,0
2,0,4,10.5685,10000,51.56719,-2.055569,10000,-2.937092,0,4,4
1,2,3,84.24415,41.70959,63.34483,-3.331177,-3.02673,-1.941935,4,0,4
0,5,1,10000,10.66338,63.40924,10000,-3.815437,-2.303932,4,4,1
3,0,4,42.58383,10000,11.02509,-1.109205,10000,-3.138441,1,4,1
2,0,3,29.24363,0,69.8654,-3.088047,0,-3.751621,1,1,4
4,2,2,11.1319,20.98462,31.48404,-3.480665,-2.740335,-3.861248,4,1,4
1,4,2,9.91028,31.98042,20.48794,-1.628458,-2.07325,-2.094532,4,4,4
1,2,2,33.52375,83.63155,43.3944,-2.277548,-2.063896,-2.536398,4,4,4
2,3,3,29.94701,10.92969,20.21547,-2.853247,-2.501501,-3.28159,4,4,4
0,3,2,10000,21.42099,41.5058,10000,-1.645811,-3.891146,4,4,3
1,0,0,10.04923,0,10000,-2.503881,0,10000,3,4,4
1,0,1,97.3248,0,10.79348,-3.109255,0,-1.489628,4,3,1
4,2,2,10.74867,52.53937,63.65103,-1.66998,-3.604176,-3.191902,1,4,4
2,4,1,60.45393,21.04336,11.26005,-1.12885,-3.057697,-2.52699,4,1,1
2,1,0,20.85295,31.86948,0,-2.591793,-3.922411,0,1,4,4
2,2,1,31.58312,10.70169,51.55952,-2.456089,-3.05063,-3.39061,4,1,1
3,0,2,42.10007,0,19.96179,-2.636042,0,-1.836264,1,4,4
3,0,0,31.03767,0,10000,-3.465315,0,10000,4,1,2
2,0,1,60.99652,0,51.39449,-3.746798,0,-1.915165,2,4,4
4,1,2,9.8503,30.49534,62.52007,-1.468739,-1.953684,-2.707607,4,2,2
2,3,3,28.60854,18.92212,9.76942,-3.773851,-3.679527,-1.413342,2,4,4
2,1,0,11.2804,22.79551,0,-1.756609,-1.418741,0,4,2,4
0,3,0,10000,43.39272,0,10000,-1.527172,0,4,4,1
3,0,2,21.11847,0,41.78136,-1.570015,0,-2.40412,1,4,1
3,2,2,40.64635,9.77868999999998,61.74774,-3.278742,-1.797815,-1.862127,1,1,1
1,0,3,32.48001,0,53.46778,-3.921276,0,-2.540596,1,1,1
4,0,0,19.54065,0,10000,-3.969446,0,10000,1,1,2
1,3,2,72.945,11.3551,29.82577,-3.753117,-1.053476,-3.593023,2,1,1
5,0,0,10.25254,0,10000,-2.226183,0,10000,1,2,2
3,0,2,10.02765,0,30.07568,-3.412178,0,-2.357817,2,1,1
1,3,5,30.68389,41.25859,11.21361,-3.31139,-3.55904,-1.881712,1,2,4
1,5,0,54.35461,11.11395,0,-2.451023,-1.83014,0,4,1,1
4,1,0,20.341,31.45833,10000,-1.506338,-3.560379,10000,1,4,2
3,0,3,62.6964,10000,10.06587,-2.92976,10000,-2.574034,2,1,1
4,0,3,20.14448,0,50.26457,-2.795975,0,-1.386791,1,2,1
2,2,0,31.42671,20.37036,0,-1.052347,-2.27562,0,1,1,1
0,3,4,10000,31.19861,21.22203,10000,-3.960123,-3.780397,1,1,1
1,2,2,21.81937,42.30611,11.12717,-2.760761,-3.518677,-1.884705,1,1,4
3,3,1,20.80949,40.70605,72.24687,-2.450827,-2.78468,-1.366142,4,1,4
0,0,3,10000,0,30.05799,10000,0,-1.111864,4,4,1
3,0,0,21.84462,0,10000,-2.868328,0,10000,1,4,1
1,3,0,95.94837,21.06397,10000,-3.164429,-1.64131,10000,1,1,1
0,4,3,10000,9.48873999999998,19.91844,10000,-3.609125,-3.015085,1,1,1
5,0,1,21.06096,0,64.9239,-2.204819,0,-2.301067,1,1,1
2,0,3,50.75533,0,31.2227,-3.659332,0,-2.03709,1,1,1
2,4,0,11.19496,63.01138,0,-1.926622,-2.622673,0,1,1,0
2,1,4,11.49451,53.49133,33.08298,-2.037058,-3.103775,-2.593853,0,1,4
3,3,0,21.27744,52.29692,10000,-1.61965,-1.809633,10000,4,0,2
1,3,1,10.33665,30.47279,53.4623,-1.01227,-1.75329,-2.877146,2,4,4
1,3,0,63.35336,52.70926,0,-2.490156,-1.605005,0,4,2,1
0,5,0,10000,11.26712,0,10000,-2.595747,0,1,4,1
2,0,2,20.60697,0,9.67599999999999,-3.651648,0,-1.684437,1,1,4
2,0,2,20.78033,0,10.27751,-3.600534,0,-1.882936,4,1,4
3,1,2,20.56564,9.87075999999999,41.64366,-2.920044,-1.42378,-2.086628,4,4,4
1,0,2,31.34124,0,10.67822,-3.871737,0,-2.641367,4,4,4
4,3,0,11.79193,62.2589,10000,-1.252178,-2.00041,10000,4,4,2
3,2,0,31.44366,41.44383,0,-3.663576,-3.616833,0,2,4,1
0,0,1,10000,0,10.44338,10000,0,-1.920444,1,2,1
4,0,2,11.26245,0,31.75243,-3.18626,0,-1.10882,1,1,4
1,3,5,71.72554,21.25817,10.37348,-3.638075,-3.961697,-3.79253,4,1,1
3,2,0,31.47324,9.77219000000002,0,-1.564592,-1.819885,0,1,4,1
0,4,2,10000,22.18308,63.87697,10000,-3.330526,-3.477705,1,1,1
0,2,2,10000,11.45545,31.68161,10000,-1.568314,-3.103094,1,1,1
3,2,0,20.66336,9.63568000000001,0,-2.526804,-3.935184,0,1,1,4
3,4,0,9.31517,51.30817,10000,-3.34243,-3.39733,10000,4,1,2
2,0,1,42.43623,0,11.15685,-1.287338,0,-3.475388,2,4,1
2,0,2,20.49086,0,9.84992,-1.491941,0,-2.279364,1,2,1
0,3,0,10000,20.73887,0,10000,-2.574818,0,1,1,1
0,3,2,10000,20.56463,31.35588,10000,-3.71744,-3.754858,1,1,1
3,0,1,50.9768,0,82.96029,-3.936966,0,-1.48248,1,1,1
1,3,0,50.10484,59.53276,0,-2.484892,-3.73179,0,1,1,1
1,2,0,42.65313,74.02227,0,-3.156244,-2.124659,0,1,1,1
3,0,4,20.84782,0,41.7704,-2.932562,0,-3.883743,1,1,4
0,0,5,10000,0,10.05067,10000,0,-2.994047,4,1,1
2,3,3,51.1491,31.82637,20.73474,-3.959576,-2.402164,-2.921114,1,4,1
2,0,0,54.42349,0,10000,-3.844532,0,10000,1,1,2
